length,discount,user_id,successful,mean_price,median_of_price,min_rating,max_rating,mean_rating,percentage_of_successful,cat_Akcesoria_telefoniczne,cat_Anteny_RTV,cat_Audio,cat_Biurowe_urządzenia_wielofunkcyjne,cat_Drukarki_i_skanery,cat_Gry_PlayStation3,cat_Gry_Xbox_360,cat_Gry_i_konsole,cat_Gry_komputerowe,cat_Gry_na_konsole,cat_Komputery,cat_Monitory,cat_Monitory_LCD,cat_Odtwarzacze_DVD,cat_Odtwarzacze_mp3_i_mp4,cat_Okulary_3D,cat_Przenośne_audio_i_video,cat_Sprzęt_RTV,cat_Słuchawki,cat_Tablety,cat_Tablety_i_akcesoria,cat_Telefony_i_akcesoria,cat_Telefony_komórkowe,cat_Telefony_stacjonarne,cat_Telewizory_i_akcesoria,cat_Video,cat_Zestawy_głośnomówiące,cat_Zestawy_słuchawkowe,gender,Gdynia,Konin,Kutno,Mielec,Police,Radom,Szczecin,Warszawa
0,0,192,0,109.0,109.0,2.9,2.9,2.9,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
289,10,192,1,165.0,193.0,2.9,4.3,3.83,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
0,0,192,0,193.0,193.0,4.3,4.3,4.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,192,0,1816.97,1816.97,0.4,0.4,0.4,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1080,10,192,0,4296.19,4862.0,1.2,4.8,2.58,0.2,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1223,10,192,1,4556.28,5126.0,1.2,4.8,2.08,0.19,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1059,0,193,1,917.5,689.0,0.1,4.8,2.64,0.0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
872,10,193,0,912.75,689.0,0.1,4.8,2.6,0.0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
204,0,193,0,71.85,71.85,3.8,4.4,4.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1276,5,193,0,91.48,84.9,0.5,4.8,2.43,0.0,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
716,0,193,0,91.48,84.9,0.5,4.8,2.43,0.0,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
814,0,193,0,91.48,84.9,0.5,4.8,2.43,0.0,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1406,5,193,0,117.63,129.0,1.3,4.8,3.03,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,9,0,0,0,0,0,1,0,0,0,0,0
1395,0,193,1,110.37,124.0,1.3,4.8,3.21,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,1,0,0,0,0,0
0,10,193,0,207.33,207.33,2.6,2.6,2.6,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
660,0,193,1,249.09,245.0,0.9,3.8,2.06,0.11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0
835,0,193,1,249.09,245.0,0.9,3.8,2.06,0.2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0
0,0,193,0,99.99,99.99,4.8,4.8,4.8,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
0,0,193,0,553.0,553.0,3.0,3.0,3.0,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,5,193,0,553.0,553.0,3.0,3.0,3.0,0.23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
179,0,193,1,553.0,553.0,3.0,3.0,3.0,0.21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766,15,193,1,83.49,34.99,0.4,4.0,2.33,0.27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0
450,15,193,1,132.0,132.0,0.4,4.0,2.2,0.31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
0,5,193,0,58.97,58.97,3.9,3.9,3.9,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1816,15,193,1,84.35,69.0,0.5,4.9,3.03,0.33,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
549,0,193,0,79.71,69.0,0.5,4.9,3.4,0.37,0,0,0,0,0,0,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
923,0,193,0,77.23,69.0,0.5,4.9,2.99,0.35,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
292,0,193,1,151.0,151.0,2.9,4.3,3.6,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
10,15,193,0,151.0,151.0,2.9,4.3,3.6,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
0,0,193,0,1816.97,1816.97,0.4,0.4,0.4,0.35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,15,193,0,1816.97,1816.97,0.4,0.4,0.4,0.33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
984,0,193,0,4814.15,5126.0,1.2,4.8,2.19,0.32,0,0,0,7,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1340,0,194,0,935.45,739.0,0.1,4.8,2.61,0.0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
72,0,194,0,71.85,71.85,3.8,4.4,4.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1361,0,194,0,124.84,129.0,1.3,4.8,2.94,0.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,8,0,0,1,0,0,0,1,0,0,0,0
1338,5,194,0,39.64,32.99,0.8,5.0,2.89,0.0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1195,15,194,1,41.6,32.99,0.8,5.0,2.78,0.0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
282,10,194,1,99.99,99.99,4.8,4.8,4.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0
511,15,194,0,106.33,54.99,0.4,4.0,1.77,0.17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0
1351,5,194,0,79.78,69.0,0.5,4.9,3.04,0.14,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1580,0,195,0,935.45,739.0,0.1,4.8,2.61,0.0,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101,15,195,0,71.85,71.85,3.8,4.4,4.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122,10,195,0,71.85,71.85,3.8,4.4,4.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
408,20,195,1,69.5,64.8,3.8,4.4,4.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1373,0,195,1,108.0,119.0,1.3,4.8,3.39,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,1
9,0,195,0,1203.62,1203.62,2.6,4.1,3.35,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
283,0,195,0,1203.62,1203.62,2.6,4.1,3.35,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
491,0,195,1,249.09,245.0,0.9,3.8,2.06,0.14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1
342,0,195,0,250.12,272.0,0.9,3.8,2.35,0.25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
847,15,195,1,249.09,245.0,0.9,3.8,2.06,0.22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1
680,0,195,0,250.12,272.0,0.9,3.8,2.35,0.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
309,5,195,0,228.24,228.24,1.5,3.8,2.65,0.27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
597,0,195,1,236.62,245.0,0.9,3.8,1.78,0.25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
1164,5,195,0,44.01,32.99,0.8,5.0,3.0,0.31,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1439,15,195,0,44.01,32.99,0.8,5.0,3.0,0.29,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5,195,0,99.99,99.99,4.8,4.8,4.8,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
0,10,195,0,99.99,99.99,4.8,4.8,4.8,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
71,0,195,1,99.99,99.99,4.8,4.8,4.8,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1
730,0,195,1,83.49,34.99,0.4,4.0,2.33,0.28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
0,0,195,0,58.97,58.97,3.9,3.9,3.9,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,195,0,58.97,58.97,3.9,3.9,3.9,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1940,0,195,1,84.35,69.0,0.5,4.9,3.03,0.29,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1048,20,195,0,79.78,69.0,0.5,4.9,3.04,0.32,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1404,5,195,0,80.98,69.0,0.5,4.9,3.02,0.3,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
177,0,195,0,151.0,151.0,2.9,4.3,3.6,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,5,195,0,193.0,193.0,4.3,4.3,4.3,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,10,195,0,1816.97,1816.97,0.4,0.4,0.4,0.27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,195,0,1816.97,1816.97,0.4,0.4,0.4,0.26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
904,15,195,1,4340.55,4862.0,1.2,4.8,2.34,0.25,0,0,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1557,10,195,1,4233.74,4598.0,1.2,4.7,2.07,0.28,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1089,15,195,0,4468.44,4862.0,1.2,4.8,2.14,0.3,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1563,0,196,0,983.0,639.0,0.1,4.8,2.86,0.0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1179,0,196,0,1002.5,769.0,0.1,4.6,2.34,0.0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
134,5,196,0,71.85,71.85,3.8,4.4,4.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
252,20,196,0,71.85,71.85,3.8,4.4,4.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
274,0,196,0,71.85,71.85,3.8,4.4,4.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
32,0,196,0,71.85,71.85,3.8,4.4,4.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
200,15,196,0,71.85,71.85,3.8,4.4,4.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
234,0,196,0,71.85,71.85,3.8,4.4,4.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
115,0,196,0,71.85,71.85,3.8,4.4,4.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
50,5,196,0,71.85,71.85,3.8,4.4,4.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,196,0,78.9,78.9,3.8,3.8,3.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
136,0,196,1,69.5,64.8,3.8,4.4,4.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
130,0,196,0,71.85,71.85,3.8,4.4,4.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,5,196,0,64.8,64.8,4.4,4.4,4.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1119,20,196,0,91.48,84.9,0.5,4.8,2.43,0.0,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
900,0,196,0,91.48,84.9,0.5,4.8,2.43,0.0,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
721,15,196,0,91.48,84.9,0.5,4.8,2.43,0.0,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
883,0,196,0,91.8,79.9,0.5,4.8,2.06,0.0,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1142,10,196,0,87.98,79.9,0.5,4.8,2.6,0.0,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
740,0,196,0,91.48,84.9,0.5,4.8,2.43,0.0,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1140,10,196,0,91.48,84.9,0.5,4.8,2.43,0.0,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
719,5,196,0,91.48,84.9,0.5,4.8,2.43,0.0,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1357,0,196,0,117.63,129.0,1.3,4.8,3.03,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,9,0,0,1,0,0,0,0,0,0,1,0
1429,20,196,0,125.11,148.89,1.3,4.8,2.78,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,6,0,0,1,0,0,0,0,0,0,1,0
292,0,196,1,871.52,207.33,2.6,4.1,3.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
260,20,196,0,1203.62,1203.62,2.6,4.1,3.35,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,196,0,2199.9,2199.9,4.1,4.1,4.1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31,20,196,0,1203.62,1203.62,2.6,4.1,3.35,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
321,0,196,1,871.52,207.33,2.6,4.1,3.1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
108,0,196,0,1203.62,1203.62,2.6,4.1,3.35,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,20,196,0,299.0,299.0,3.2,3.2,3.2,0.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1032,0,196,1,250.12,272.0,0.9,3.8,2.35,0.06,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0
731,0,196,1,249.09,245.0,0.9,3.8,2.06,0.09,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0
687,0,196,0,250.12,272.0,0.9,3.8,2.35,0.12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0
564,0,196,1,249.09,245.0,0.9,3.8,2.06,0.12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0
654,0,196,1,236.62,245.0,0.9,3.8,1.78,0.14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0
1120,0,196,0,44.01,32.99,0.8,5.0,3.0,0.17,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1065,20,196,0,44.01,32.99,0.8,5.0,3.0,0.16,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1422,0,196,0,44.01,32.99,0.8,5.0,3.0,0.16,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1495,20,196,1,41.46,32.99,0.8,5.0,2.86,0.15,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1021,10,196,0,49.31,42.9,0.8,5.0,2.99,0.17,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1497,0,196,1,42.56,32.99,0.8,5.0,2.77,0.17,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1237,0,196,0,41.57,32.99,0.8,5.0,3.0,0.19,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
155,0,196,1,99.99,99.99,4.8,4.8,4.8,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0
36,20,196,1,99.99,99.99,4.8,4.8,4.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0
0,0,196,0,99.99,99.99,4.8,4.8,4.8,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
117,0,196,1,99.99,99.99,4.8,4.8,4.8,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0
0,20,196,0,99.99,99.99,4.8,4.8,4.8,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
0,15,196,0,553.0,553.0,3.0,3.0,3.0,0.23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,20,196,0,553.0,553.0,3.0,3.0,3.0,0.22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
248,0,196,1,553.0,553.0,3.0,3.0,3.0,0.22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,196,0,553.0,553.0,3.0,3.0,3.0,0.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,10,196,0,553.0,553.0,3.0,3.0,3.0,0.23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
242,0,196,1,553.0,553.0,3.0,3.0,3.0,0.23,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,15,196,0,553.0,553.0,3.0,3.0,3.0,0.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
